"Biermann et Feldman"	4.646464646464651
"Neider et Jansen"	9.696969696969703
"Unaire (CNF)"	9.090909090909093
"Binaire (CNF)"	9.696969696969703
"Heule et Verwer (CNF)"	53.73737373737374
"Unaire (Non-CNF)"	17.575757575757578
"Binaire (Non-CNF)"	4.0404040404040416
"Heule et Verwer (Non-CNF)"	39.7979797979798
