1	0.00437045	0.0047165	0.0	0.007122820000000001	0.0074785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.49e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006725299999999997	0.0007465	0.0	
2	0.01274162	0.011039	0.0	0.01701553	0.017818	0.0	0.00029580000000000003	0.0	0.0	0.0014152299999999997	0.0013195	0.0	0.00025534	0.0	0.0	0.0034413699999999996	0.003466	0.0	0.0021361299999999995	0.002018	0.0	0.0037580800000000004	0.004385999999999999	0.0	
3	0.04170845	0.032268	0.0	0.023529919999999996	0.023814000000000002	0.0	0.00099791	0.0	0.0	0.003553489999999999	0.0036509999999999997	0.0	0.00028593	0.0	0.0	0.00697602	0.0078885	0.0	0.005290359999999997	0.005678	0.0	0.005084550000000002	0.0064875	0.0	
4	0.09331451000000003	0.0427115	0.0	0.032930079999999994	0.0320985	0.0	0.0017731800000000005	0.0	0.0	0.005352929999999998	0.00499	0.0	0.00039856999999999995	0.0	0.0	0.008843140000000001	0.000886	0.0	0.00718615	0.0	0.0	0.005403920000000002	0.0049175	0.0	
5	0.40077287000000006	0.2785105	0.0	0.07354756000000001	0.0668985	0.0	0.004601029999999999	0.004	0.0	0.014476740000000002	0.0154295	0.0	0.00053659	0.0	0.0	0.023488570000000007	0.024911	0.0	0.01866983	0.0208775	0.0	0.011021399999999994	0.012250500000000001	0.0	
6	0.9346709199999992	0.6012649999999999	0.0	0.2474352399999999	0.111954	0.0	0.00833767	0.008	0.0	0.024569920000000012	0.023999	0.0	0.0007886400000000001	0.0	0.0	0.03804648999999999	0.038932	0.0	0.027024970000000002	0.0271425	0.0	0.014458109999999998	0.014761	0.0	
7	1.51201268	1.29478	0.0	1.1025925099999996	0.2146285	0.0	0.010665380000000004	0.011999	0.0	0.030414010000000002	0.031999	0.0	0.0008922900000000001	0.0	0.0	0.045284049999999985	0.050459500000000004	0.0	0.02982604	0.033121	0.0	0.015464180000000003	0.017216000000000002	0.0	
8	3.3419774299999987	2.2896900000000002	0.0	7.505274639999998	0.3864955	0.0	0.01625542000000001	0.016	0.0	0.04413289	0.045643500000000004	0.0	0.0011816	0.0	0.0	0.06088656000000001	0.06377050000000001	0.0	0.03875085000000001	0.04024	0.0	0.018897159999999996	0.020163	0.0	
9	4.71713664	4.40482	0.0	18.706336460000006	1.62294	1.0	0.02330037000000001	0.0239965	0.0	0.057071749999999956	0.05999	0.0	0.0011213200000000005	0.0	0.0	0.07603170000000001	0.076144	0.0	0.04802238000000001	0.0491345	0.0	0.022816780000000002	0.022974	0.0	
10	5.281950199999999	4.8380399999999995	0.0	49.71082586999998	5.2471499999999995	9.0	0.028176140000000016	0.028	0.0	0.06676275	0.067999	0.0	0.0015005900000000004	0.0	0.0	0.08532298999999996	0.0879435	0.0	0.05459072999999999	0.054503	0.0	0.024212949999999994	0.024692	0.0	
