4	11.111111111111114	35.55555555555556	33.33333333333333	44.44444444444444	100.0	77.77777777777777	11.111111111111114	100.0	
5	11.111111111111114	22.22222222222223	22.22222222222223	17.77777777777777	100.0	35.55555555555556	11.111111111111114	100.0	
6	11.111111111111114	11.111111111111114	11.111111111111114	11.111111111111114	100.0	11.111111111111114	11.111111111111114	71.11111111111111	
7	13.333333333333329	13.333333333333329	11.111111111111114	11.111111111111114	93.33333333333333	22.22222222222223	11.111111111111114	46.666666666666664	
8	0.0	0.0	0.0	0.0	33.33333333333333	11.111111111111114	0.0	33.33333333333333	
9	2.2222222222222285	2.2222222222222285	0.0	0.0	71.11111111111111	0.0	0.0	17.77777777777777	
10	0.0	11.111111111111114	11.111111111111114	11.111111111111114	33.33333333333333	11.111111111111114	0.0	33.33333333333333	
11	0.0	0.0	0.0	0.0	26.66666666666667	2.2222222222222285	0.0	13.333333333333329	
12	2.2222222222222285	11.111111111111114	11.111111111111114	11.111111111111114	11.111111111111114	11.111111111111114	0.0	11.111111111111114	
13	0.0	0.0	0.0	0.0	22.22222222222223	11.111111111111114	0.0	11.111111111111114	
14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
